id,title_english,title_romaji,title_native,format,status,episodes,season,season_year,average_score,mean_score,popularity,favourites,genres,tags,tag_categories,main_studio
153288,Kaiju No. 8,Kaijuu 8-gou,怪獣８号,TV,FINISHED,12,SPRING,2024,81,82,250156,8838,Action|Sci-Fi,Kaiju|Monster Boy|Shapeshifting|Male Protagonist|Super Power|Shounen|Henshin|Urban Fantasy|Military|Work|Primarily Adult Cast|Guns|Rescue|Gore|Tokusatsu|Kuudere|Slapstick|Tsundere|Ojou-sama|Heterosexual|Body Horror|Swordplay,Theme-Fantasy|Cast-Traits|Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Demographic|Theme-Fantasy|Setting-Universe|Theme-Other-Organisations|Setting-Scene|Cast-Main Cast|Theme-Action|Theme-Other|Theme-Other|Theme-Sci-Fi|Cast-Traits|Theme-Comedy|Cast-Traits|Cast-Traits|Theme-Romance|Theme-Other|Theme-Action,Production I.G
141391,Call of the Night,Yofukashi no Uta,よふかしのうた,TV,FINISHED,13,SUMMER,2022,79,79,250033,9742,Comedy|Psychological|Romance|Slice of Life|Supernatural,Vampire|Urban Fantasy|Urban|Female Protagonist|Male Protagonist|Heterosexual|Coming of Age|Femdom|Shounen|Psychosexual|Hikikomori|Primarily Teen Cast|Primarily Female Cast|Nudity|Gyaru|Restaurant|Female Harem|Video Games|Crossdressing,Cast-Traits|Setting-Universe|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Theme-Drama|Sexual Content|Demographic|Theme-Other|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Cast-Traits|Setting-Scene|Theme-Romance|Theme-Game|Cast-Traits,LIDENFILMS
121,Fullmetal Alchemist,Hagane no Renkinjutsushi,鋼の錬金術師,TV,FINISHED,51,FALL,2003,79,79,249933,7321,Action|Adventure|Drama|Fantasy,Alchemy|Magic|Philosophy|Male Protagonist|Military|Shounen|Coming of Age|Travel|Disability|Steampunk|Body Horror|Slapstick|Chibi|Anti-Hero|Guns|Trains,Theme-Fantasy|Theme-Fantasy|Theme-Other|Cast-Main Cast|Theme-Other-Organisations|Demographic|Theme-Drama|Theme-Other|Cast-Traits|Theme-Fantasy|Theme-Other|Theme-Comedy|Theme-Other|Cast-Main Cast|Theme-Action|Theme-Other-Vehicle,bones
21518,Food Wars! The Second Plate,Shokugeki no Souma: Ni no Sara,食戟のソーマ 弍ノ皿,TV,FINISHED,13,SUMMER,2016,79,79,249198,3487,Comedy|Ecchi,Food|Male Protagonist|School|Shounen|Educational|Nudity|Tsundere|Tanned Skin,Theme-Arts|Cast-Main Cast|Setting-Scene|Demographic|Theme-Other|Cast-Traits|Cast-Traits|Cast-Traits,J.C.STAFF
21613,Saga of Tanya the Evil,Youjo Senki,幼女戦記,TV,FINISHED,12,WINTER,2017,78,78,249039,8916,Action|Fantasy,Military|War|Anti-Hero|Female Protagonist|Revenge|Reincarnation|Isekai|Gods|Magic|Primarily Adult Cast|Religion|Foreign|Historical|Philosophy|Gore|Guns|Politics|Gender Bending|Age Regression|Primarily Male Cast|CGI|Tanks,Theme-Other-Organisations|Theme-Other|Cast-Main Cast|Cast-Main Cast|Theme-Drama|Theme-Other|Theme-Fantasy|Cast-Traits|Theme-Fantasy|Cast-Main Cast|Theme-Other|Setting-Scene|Setting-Time|Theme-Other|Theme-Other|Theme-Action|Theme-Other|Theme-Other|Cast-Traits|Cast-Main Cast|Technical|Theme-Other-Vehicle,NUT
98437,Overlord II,Overlord II,オーバーロードⅡ,TV,FINISHED,13,WINTER,2018,76,76,248925,4951,Action|Adventure|Fantasy,Isekai|Anti-Hero|Skeleton|Male Protagonist|Magic|Butler|Ensemble Cast|Super Power|Politics|Kingdom Management|Virtual World|Demons|Succubus|Primarily Adult Cast|Vampire|Slavery|CGI|Maids|Tomboy|Elf|Female Harem|Twins|Villainess|Femboy|Medieval|Yandere|Monster Boy|Kuudere|Monster Girl|Artificial Intelligence|Age Gap,Theme-Fantasy|Cast-Main Cast|Cast-Traits|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Cast-Main Cast|Theme-Fantasy|Theme-Other|Theme-Drama|Setting-Universe|Cast-Traits|Cast-Traits|Cast-Main Cast|Cast-Traits|Theme-Other|Technical|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Traits|Setting-Time|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Romance,MADHOUSE
136430,Vinland Saga Season 2,VINLAND SAGA SEASON 2,ヴィンランド・サガ SEASON2,TV,FINISHED,24,WINTER,2023,88,88,247493,13798,Action|Adventure|Drama,Seinen|Vikings|Philosophy|Historical|Male Protagonist|Coming of Age|War|Agriculture|Foreign|Primarily Adult Cast|Rural|Medieval|Primarily Male Cast|Class Struggle|Religion|Swordplay|Gore|Politics|Travel|Mythology|Wrestling,Demographic|Cast-Traits|Theme-Other|Setting-Time|Cast-Main Cast|Theme-Drama|Theme-Other|Theme-Slice of Life|Setting-Scene|Cast-Main Cast|Setting-Scene|Setting-Time|Cast-Main Cast|Theme-Drama|Theme-Other|Theme-Action|Theme-Other|Theme-Other|Theme-Other|Theme-Fantasy|Theme-Game-Sport,MAPPA
107660,BEASTARS,BEASTARS,BEASTARS,TV,FINISHED,12,FALL,2019,77,77,247252,7716,Drama|Mystery|Psychological|Romance|Slice of Life,Anthropomorphism|Coming of Age|Animals|Primarily Teen Cast|Full CGI|Cannibalism|School|Male Protagonist|Boarding School|CGI|Acting|Primarily Animal Cast|Psychosexual|Heterosexual|Philosophy|Bullying|School Club|Ensemble Cast|Shounen|Female Protagonist|Politics|Gore,Cast-Traits|Theme-Drama|Theme-Other|Cast-Main Cast|Technical|Theme-Other|Setting-Scene|Cast-Main Cast|Setting-Scene|Technical|Theme-Arts|Cast-Main Cast|Theme-Other|Theme-Romance|Theme-Other|Theme-Drama|Setting-Scene|Cast-Main Cast|Demographic|Cast-Main Cast|Theme-Other|Theme-Other,Orange
4898,Black Butler,Kuroshitsuji,黒執事,TV,FINISHED,24,FALL,2008,73,73,246924,6420,Action|Comedy|Fantasy|Mystery|Supernatural,Butler|Tragedy|Crime|Demons|Revenge|Historical|Anti-Hero|Detective|Male Protagonist|Foreign|Assassins|Gender Bending|Mythology|Transgender|Food|Kuudere|Primarily Male Cast|Episodic|Urban Fantasy|Shounen|Crossdressing|Chibi|Urban,Cast-Traits|Theme-Drama|Theme-Other|Cast-Traits|Theme-Drama|Setting-Time|Cast-Main Cast|Cast-Traits|Cast-Main Cast|Setting-Scene|Theme-Other-Organisations|Theme-Other|Theme-Fantasy|Cast-Traits|Theme-Arts|Cast-Traits|Cast-Main Cast|Technical|Setting-Universe|Demographic|Cast-Traits|Theme-Other|Setting-Scene,A-1 Pictures
17895,Golden Time,Golden Time,ゴールデンタイム,TV,FINISHED,24,FALL,2013,75,75,246822,7076,Drama|Romance,Amnesia|College|Male Protagonist|Love Triangle|Primarily Adult Cast|Heterosexual|Coming of Age|Female Protagonist|Yandere|School Club,Cast-Traits|Setting-Scene|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Theme-Romance|Theme-Drama|Cast-Main Cast|Cast-Traits|Setting-Scene,J.C.STAFF
112301,The Misfit of Demon King Academy: History’s Strongest Demon King Reincarnates and Goes to School with His Descendants,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～,TV,FINISHED,13,SUMMER,2020,72,72,246568,6134,Action|Comedy|Fantasy,Demons|Magic|Reincarnation|Male Protagonist|School|Super Power|Swordplay|Heterosexual|Kuudere|Tsundere|Primarily Teen Cast|Gore|Crime|Medieval,Cast-Traits|Theme-Fantasy|Theme-Other|Cast-Main Cast|Setting-Scene|Theme-Fantasy|Theme-Action|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Main Cast|Theme-Other|Theme-Other|Setting-Time,SILVER LINK.
14227,My Little Monster,Tonari no Kaibutsu-kun,となりの怪物くん,TV,FINISHED,13,FALL,2012,72,72,246006,4574,Comedy|Romance|Slice of Life,School|Shoujo|Female Protagonist|Primarily Teen Cast|Kuudere|Heterosexual|Tsundere|Coming of Age,Setting-Scene|Demographic|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Romance|Cast-Traits|Theme-Drama,Brain's Base
139630,My Hero Academia Season 6,Boku no Hero Academia 6,僕のヒーローアカデミア６,TV,FINISHED,25,FALL,2022,82,82,244458,5915,Action|Adventure,Super Power|Superhero|Shounen|Male Protagonist|Urban Fantasy|Anti-Hero|Ensemble Cast|Conspiracy|School|Boarding School|Yandere|CGI,Theme-Fantasy|Theme-Fantasy|Demographic|Cast-Main Cast|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Theme-Drama|Setting-Scene|Setting-Scene|Cast-Traits|Technical,bones
116742,That Time I Got Reincarnated as a Slime Season 2 Part 2,Tensei Shitara Slime Datta Ken 2nd Season Part 2,転生したらスライムだった件 第2期 第2クール,TV,FINISHED,12,SUMMER,2021,82,82,244131,7653,Action|Adventure|Comedy|Fantasy,Kingdom Management|Isekai|Reincarnation|Super Power|Magic|Demons|Politics|War|Creature Taming|Shapeshifting|Dragons|Afterlife|Anti-Hero|Goblin|Monster Girl|Male Protagonist|Clone|Female Harem|Revenge|Femboy|Medieval|Agender|Ensemble Cast|Ninja|Monster Boy|Swordplay,Theme-Drama|Theme-Fantasy|Theme-Other|Theme-Fantasy|Theme-Fantasy|Cast-Traits|Theme-Other|Theme-Other|Theme-Other|Theme-Fantasy|Cast-Traits|Setting-Universe|Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Main Cast|Cast-Traits|Theme-Romance|Theme-Drama|Cast-Traits|Setting-Time|Cast-Traits|Cast-Main Cast|Cast-Traits|Cast-Traits|Theme-Action,8-bit
20458,The Irregular at Magic High School,Mahouka Koukou no Rettousei,魔法科高校の劣等生,TV,FINISHED,26,SPRING,2014,70,70,243446,5568,Action|Romance|Sci-Fi|Supernatural,Magic|School|Male Protagonist|Military|Incest|Guns|Primarily Teen Cast|Heterosexual|Female Harem|Kuudere|CGI|Nudity|Primarily Adult Cast,Theme-Fantasy|Setting-Scene|Cast-Main Cast|Theme-Other-Organisations|Sexual Content|Theme-Action|Cast-Main Cast|Theme-Romance|Theme-Romance|Cast-Traits|Technical|Cast-Traits|Cast-Main Cast,MADHOUSE
20872,Plastic Memories,Plastic Memories,プラスティックメモリーズ,TV,FINISHED,13,SPRING,2015,77,77,243438,7243,Drama|Romance|Sci-Fi|Slice of Life,Robots|Artificial Intelligence|Male Protagonist|Female Protagonist|Memory Manipulation|Kuudere|Urban|Work|Heterosexual|Tsundere|Slapstick|Coming of Age|Female Harem|LGBTQ+ Themes,Cast-Traits|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Other|Cast-Traits|Setting-Scene|Setting-Scene|Theme-Romance|Cast-Traits|Theme-Comedy|Theme-Drama|Theme-Romance|Theme-Other,Doga Kobo
813,Dragon Ball Z,Dragon Ball Z,ドラゴンボールZ,TV,FINISHED,291,SPRING,1989,80,80,243163,14762,Action|Adventure|Comedy|Fantasy|Supernatural,Shounen|Super Power|Martial Arts|Henshin|Male Protagonist|Cultivation|Aliens|Space|Anthropomorphism|Primarily Male Cast|Coming of Age|Time Skip|Mythology|Afterlife|Primarily Adult Cast|Battle Royale|Rural|Dragons|Robots|Gods|Anachronism|Gore|Revenge|Dinosaurs,Demographic|Theme-Fantasy|Theme-Action|Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Setting-Universe|Cast-Traits|Cast-Main Cast|Theme-Drama|Setting-Time|Theme-Fantasy|Setting-Universe|Cast-Main Cast|Theme-Action|Setting-Scene|Cast-Traits|Cast-Traits|Cast-Traits|Setting-Time|Theme-Other|Theme-Drama|Cast-Traits,Toei Animation
166240,Demon Slayer: Kimetsu no Yaiba Hashira Training Arc,Kimetsu no Yaiba: Hashira Geiko-hen,鬼滅の刃 柱稽古編,TV,FINISHED,8,SPRING,2024,80,80,243161,5576,Action|Adventure|Drama|Fantasy|Supernatural,Demons|Shounen|Swordplay|Cultivation|Male Protagonist|Tragedy|Curses|Super Power|Revenge|Historical|Rural|Gore|CGI|Disability|Guns,Cast-Traits|Demographic|Theme-Action|Theme-Fantasy|Cast-Main Cast|Theme-Drama|Theme-Fantasy|Theme-Fantasy|Theme-Drama|Setting-Time|Setting-Scene|Theme-Other|Technical|Cast-Traits|Theme-Action,ufotable
140439,Mob Psycho 100 III,Mob Psycho 100 III,モブサイコ100 Ⅲ,TV,FINISHED,12,FALL,2022,87,87,242860,10479,Action|Comedy|Drama|Psychological|Slice of Life|Supernatural,Coming of Age|Super Power|Urban Fantasy|Philosophy|Shounen|Male Protagonist|Ghost|Satire|Surreal Comedy|School|Primarily Male Cast|Urban|School Club|Parody|Primarily Teen Cast|Unrequited Love|Slapstick|Rural|Demons,Theme-Drama|Theme-Fantasy|Setting-Universe|Theme-Other|Demographic|Cast-Main Cast|Cast-Traits|Theme-Comedy|Theme-Comedy|Setting-Scene|Cast-Main Cast|Setting-Scene|Setting-Scene|Theme-Comedy|Cast-Main Cast|Theme-Romance|Theme-Comedy|Setting-Scene|Cast-Traits,bones
853,Ouran High School Host Club,Ouran Koukou Host Club,桜蘭高校ホスト部,TV,FINISHED,26,SPRING,2006,81,81,242577,14201,Comedy|Drama|Romance|Slice of Life,School Club|Shoujo|Crossdressing|Surreal Comedy|Parody|School|Male Harem|Female Protagonist|Primarily Teen Cast|Ensemble Cast|Primarily Male Cast|Cute Boys Doing Cute Things|Meta|Twins|Episodic|Unrequited Love|Femboy|Gender Bending|Satire|Heterosexual|Found Family|LGBTQ+ Themes|Chibi|Ojou-sama|Food|Female Harem|Delinquents,Setting-Scene|Demographic|Cast-Traits|Theme-Comedy|Theme-Comedy|Setting-Scene|Theme-Romance|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Slice of Life|Theme-Other|Cast-Traits|Technical|Theme-Romance|Cast-Traits|Theme-Other|Theme-Comedy|Theme-Romance|Theme-Other|Theme-Other|Theme-Other|Cast-Traits|Theme-Arts|Theme-Romance|Cast-Traits,bones
104157,Rascal Does Not Dream of a Dreaming Girl,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,青春ブタ野郎はゆめみる少女の夢を見ない,MOVIE,FINISHED,1,SPRING,2019,84,84,242149,9957,Drama|Psychological|Romance|Supernatural,Coming of Age|Male Protagonist|Female Protagonist|Urban Fantasy|Heterosexual|Primarily Teen Cast|Age Regression|Urban|Magic|Ensemble Cast|Love Triangle|School|Amnesia,Theme-Drama|Cast-Main Cast|Cast-Main Cast|Setting-Universe|Theme-Romance|Cast-Main Cast|Cast-Traits|Setting-Scene|Theme-Fantasy|Cast-Main Cast|Theme-Romance|Setting-Scene|Cast-Traits,CloverWorks
113538,HAIKYU!! TO THE TOP Part 2,Haikyuu!! TO THE TOP 2,ハイキュー!! TO THE TOP 2,TV,FINISHED,12,FALL,2020,85,85,242027,7907,Comedy|Drama|Sports,Primarily Teen Cast|Volleyball|Male Protagonist|Ensemble Cast|Primarily Male Cast|School Club|Shounen|Coming of Age|Twins|Philosophy|Tomboy,Cast-Main Cast|Theme-Game-Sport|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Demographic|Theme-Drama|Cast-Traits|Theme-Other|Cast-Traits,Production I.G
21049,ReLIFE,ReLIFE,ReLIFE,ONA,FINISHED,13,SUMMER,2016,78,78,241791,6573,Comedy|Drama|Romance|Slice of Life,Rehabilitation|Age Regression|School|Male Protagonist|Heterosexual|Primarily Teen Cast|Coming of Age|Seinen|Hikikomori|Kuudere|Work|Time Manipulation|Age Gap|Tsundere|Slapstick|Volleyball|Chibi,Theme-Drama|Cast-Traits|Setting-Scene|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Theme-Drama|Demographic|Cast-Traits|Cast-Traits|Setting-Scene|Theme-Sci-Fi|Theme-Romance|Cast-Traits|Theme-Comedy|Theme-Game-Sport|Theme-Other,TMS Entertainment
130003,BOCCHI THE ROCK!,Bocchi the Rock!,ぼっち・ざ・ろっく！,TV,FINISHED,12,FALL,2022,87,87,240028,26163,Comedy|Music|Slice of Life,Band|Female Protagonist|Primarily Female Cast|Primarily Teen Cast|Rock Music|Cute Girls Doing Cute Things|Coming of Age|Hikikomori|Rehabilitation|Surreal Comedy|Meta|Seinen|Mixed Media|Slapstick|LGBTQ+ Themes|School|Yuri|Rotoscoping|Chibi|Urban,Theme-Arts-Music|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Arts-Music|Theme-Slice of Life|Theme-Drama|Cast-Traits|Theme-Drama|Theme-Comedy|Theme-Other|Demographic|Technical|Theme-Comedy|Theme-Other|Setting-Scene|Theme-Romance|Technical|Theme-Other|Setting-Scene,CloverWorks
6880,Deadman Wonderland,Deadman Wonderland,デッドマン・ワンダーランド,TV,FINISHED,12,SPRING,2011,67,67,237470,3246,Action|Drama|Sci-Fi|Supernatural,Prison|Survival|Super Power|Gore|Death Game|Anti-Hero|Shounen|Male Protagonist|Dissociative Identities|Guns|Rehabilitation|Tanned Skin|Nudity,Setting-Scene|Theme-Other|Theme-Fantasy|Theme-Other|Theme-Other|Cast-Main Cast|Demographic|Cast-Main Cast|Cast-Traits|Theme-Action|Theme-Drama|Cast-Traits|Cast-Traits,Manglobe
32,Neon Genesis Evangelion: The End of Evangelion,"Shin Seiki Evangelion Movie: Air / Magokoro wo, Kimi ni",新世紀エヴァンゲリオン劇場版 Air/まごころを、君に,MOVIE,FINISHED,1,SUMMER,1997,85,85,237130,18137,Action|Drama|Mecha|Psychological|Sci-Fi,Philosophy|Coming of Age|Post-Apocalyptic|Denpa|Dystopian|Male Protagonist|Body Horror|Super Robot|Psychosexual|Conspiracy|Cosmic Horror|Kaiju|Mythology|Primarily Teen Cast|Robots|Religion|Female Protagonist|Mixed Media|Nudity|Clone|Masturbation|Tsundere|Guns|Politics|Space|Kuudere|Boys' Love,Theme-Other|Theme-Drama|Setting-Universe|Theme-Other|Setting-Time|Cast-Main Cast|Theme-Other|Theme-Sci-Fi-Mecha|Theme-Other|Theme-Drama|Theme-Other|Theme-Fantasy|Theme-Fantasy|Cast-Main Cast|Cast-Traits|Theme-Other|Cast-Main Cast|Technical|Cast-Traits|Cast-Traits|Sexual Content|Cast-Traits|Theme-Action|Theme-Other|Setting-Universe|Cast-Traits|Theme-Romance,Gainax
1689,5 Centimeters per Second,Byousoku 5 Centimeter,秒速５センチメートル,MOVIE,FINISHED,3,WINTER,2007,72,72,236453,4762,Drama|Romance|Slice of Life,Coming of Age|Heterosexual|Time Skip|Denpa|Travel|Trains|Male Protagonist|Female Protagonist|School|Surfing|Archery|Mopeds,Theme-Drama|Theme-Romance|Setting-Time|Theme-Other|Theme-Other|Theme-Other-Vehicle|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Theme-Game-Sport|Theme-Action|Theme-Other-Vehicle,CoMix Wave
16782,The Garden of Words,Kotonoha no Niwa,言の葉の庭,MOVIE,FINISHED,1,SPRING,2013,75,75,235690,5191,Drama|Psychological|Romance|Slice of Life,Coming of Age|Heterosexual|Male Protagonist|Urban|Drawing|School|CGI|Psychosexual,Theme-Drama|Theme-Romance|Cast-Main Cast|Setting-Scene|Theme-Arts|Setting-Scene|Technical|Theme-Other,CoMix Wave
145545,Classroom of the Elite Season 2,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,ようこそ実力至上主義の教室へ 2nd Season,TV,FINISHED,13,SUMMER,2022,79,79,235283,6366,Drama|Mystery|Psychological,School|Male Protagonist|Primarily Teen Cast|Ensemble Cast|Battle Royale|Delinquents|Coming of Age|Athletics|Tsundere|Kuudere|Rotoscoping|School Club|Philosophy,Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Action|Cast-Traits|Theme-Drama|Theme-Game-Sport|Cast-Traits|Cast-Traits|Technical|Setting-Scene|Theme-Other,Lerche
889,Black Lagoon,BLACK LAGOON,BLACK LAGOON,TV,FINISHED,12,SPRING,2006,78,78,234949,8589,Action|Adventure|Drama|Thriller,Crime|Ensemble Cast|Guns|Seinen|Primarily Adult Cast|Pirates|Anti-Hero|Travel|Gangs|Mafia|Female Protagonist|Assassins|Tomboy|Foreign|Ships|Episodic|Military|Male Protagonist|Noir|Triads|Maids|Gore|Nudity|Politics|Nun,Theme-Other|Cast-Main Cast|Theme-Action|Demographic|Cast-Main Cast|Cast-Traits|Cast-Main Cast|Theme-Other|Theme-Other-Organisations|Theme-Other-Organisations|Cast-Main Cast|Theme-Other-Organisations|Cast-Traits|Setting-Scene|Theme-Other-Vehicle|Technical|Theme-Other-Organisations|Cast-Main Cast|Theme-Other|Theme-Other-Organisations|Cast-Traits|Theme-Other|Cast-Traits|Theme-Other|Cast-Traits,MADHOUSE
339,Serial Experiments Lain,serial experiments lain,serial experiments lain,TV,FINISHED,13,SUMMER,1998,80,80,234770,14612,Drama|Mystery|Psychological|Sci-Fi|Supernatural,Denpa|Philosophy|Augmented Reality|Female Protagonist|Artificial Intelligence|Cyberpunk|Conspiracy|Meta|Suicide|Religion|Urban|Primarily Female Cast|Amnesia|POV|Trains|Drugs|Zombie|School|Bullying,Theme-Other|Theme-Other|Setting-Universe|Cast-Main Cast|Cast-Traits|Theme-Sci-Fi|Theme-Drama|Theme-Other|Theme-Drama|Theme-Other|Setting-Scene|Cast-Main Cast|Cast-Traits|Technical|Theme-Other-Vehicle|Theme-Other|Cast-Traits|Setting-Scene|Theme-Drama,Triangle Staff
11741,Fate/Zero Season 2,Fate/Zero 2nd Season,Fate/Zero 2ndシーズン,TV,FINISHED,12,SPRING,2012,84,84,232498,9895,Action|Drama|Fantasy|Supernatural,Death Game|Battle Royale|Magic|Mythology|Urban Fantasy|Anti-Hero|Ensemble Cast|Primarily Adult Cast|War|Philosophy|Spearplay|Religion|Body Horror|Swordplay|Gore|CGI|Guns|Vampire|Motorcycles,Theme-Other|Theme-Action|Theme-Fantasy|Theme-Fantasy|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Other|Theme-Other|Theme-Action|Theme-Other|Theme-Other|Theme-Action|Theme-Other|Technical|Theme-Action|Cast-Traits|Theme-Other-Vehicle,ufotable
20807,Prison School,Prison School,監獄学園〈プリズンスクール〉,TV,FINISHED,12,SUMMER,2015,73,73,232043,5332,Comedy|Ecchi,School|Surreal Comedy|Prison|Parody|Nudity|Large Breasts|Male Protagonist|Heterosexual|Slapstick|Ensemble Cast|Torture|Femdom|Seinen|Primarily Male Cast|Primarily Female Cast|Yandere|Matriarchy|Love Triangle,Setting-Scene|Theme-Comedy|Setting-Scene|Theme-Comedy|Cast-Traits|Sexual Content|Cast-Main Cast|Theme-Romance|Theme-Comedy|Cast-Main Cast|Theme-Other|Sexual Content|Demographic|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Setting|Theme-Romance,J.C.STAFF
98436,The Ancient Magus' Bride,Mahoutsukai no Yome,魔法使いの嫁,TV,FINISHED,24,FALL,2017,78,78,231699,7877,Drama|Fantasy|Romance|Slice of Life|Supernatural,Magic|Female Protagonist|Fairy|Mythology|Monster Boy|Found Family|Urban Fantasy|Teacher|Tragedy|Skeleton|Heterosexual|Dragons|Foreign|Age Gap|Philosophy|Primarily Adult Cast|Shapeshifting|Rural|Chimera|Interspecies|Suicide|Travel|Shounen|Witch|Male Harem|Chibi|Tanned Skin|Horticulture|Female Harem,Theme-Fantasy|Cast-Main Cast|Cast-Traits|Theme-Fantasy|Cast-Traits|Theme-Other|Setting-Universe|Cast-Traits|Theme-Drama|Cast-Traits|Theme-Romance|Cast-Traits|Setting-Scene|Theme-Romance|Theme-Other|Cast-Main Cast|Theme-Fantasy|Setting-Scene|Cast-Traits|Theme-Romance|Theme-Drama|Theme-Other|Demographic|Cast-Traits|Theme-Romance|Theme-Other|Cast-Traits|Theme-Slice of Life|Theme-Romance,WIT STUDIO
6045,Kimi ni Todoke: From Me to You,Kimi ni Todoke,君に届け,TV,FINISHED,25,FALL,2009,79,79,231345,8375,Comedy|Drama|Romance|Slice of Life,Shoujo|Female Protagonist|Coming of Age|School|Primarily Teen Cast|Heterosexual|Kuudere|Love Triangle|Bullying|Tsundere|Chibi|Tomboy|Gyaru|Teacher|Baseball|Football,Demographic|Cast-Main Cast|Theme-Drama|Setting-Scene|Cast-Main Cast|Theme-Romance|Cast-Traits|Theme-Romance|Theme-Drama|Cast-Traits|Theme-Other|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Game-Sport|Theme-Game-Sport,Production I.G
20596,Blue Spring Ride,Ao Haru Ride,アオハライド,TV,FINISHED,12,SUMMER,2014,75,75,230944,6783,Drama|Romance|Slice of Life,Shoujo|School|Female Protagonist|Heterosexual|Coming of Age|Primarily Teen Cast|Estranged Family|Family Life|School Club,Demographic|Setting-Scene|Cast-Main Cast|Theme-Romance|Theme-Drama|Cast-Main Cast|Cast-Main Cast|Theme-Slice of Life|Setting-Scene,Production I.G
15583,Date A Live,Date A Live,デート・ア・ライブ,TV,FINISHED,12,SPRING,2013,68,68,230465,4843,Action|Comedy|Ecchi|Fantasy|Mecha|Romance|Sci-Fi,Heterosexual|Female Harem|Henshin|Male Protagonist|Super Power|Urban Fantasy|Primarily Teen Cast|Urban|Primarily Female Cast|Slapstick|Love Triangle|Nudity|School|Kuudere|Parody|Tsundere|CGI|Ensemble Cast|Swordplay|Guns|Gore,Theme-Romance|Theme-Romance|Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Setting-Universe|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Theme-Comedy|Theme-Romance|Cast-Traits|Setting-Scene|Cast-Traits|Theme-Comedy|Cast-Traits|Technical|Cast-Main Cast|Theme-Action|Theme-Action|Theme-Other,AIC Plus+
101474,Overlord III,Overlord III,オーバーロードⅢ,TV,FINISHED,13,SUMMER,2018,77,77,230329,5685,Action|Adventure|Fantasy,Male Protagonist|Isekai|Anti-Hero|Magic|Skeleton|Super Power|Primarily Adult Cast|Kingdom Management|Medieval|Politics|Ensemble Cast|Demons|CGI|Succubus|Villainess|Female Harem|Tomboy|Monster Boy|Vampire|Femboy|Twins|Yandere|Kuudere|Monster Girl|Artificial Intelligence,Cast-Main Cast|Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Theme-Fantasy|Cast-Main Cast|Theme-Drama|Setting-Time|Theme-Other|Cast-Main Cast|Cast-Traits|Technical|Cast-Traits|Cast-Traits|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits,MADHOUSE
10793,Guilty Crown,Guilty Crown,ギルティクラウン,TV,FINISHED,22,FALL,2011,69,69,229119,5047,Action|Drama|Mecha|Psychological|Romance|Sci-Fi,Super Power|Terrorism|Dystopian|Pandemic|Post-Apocalyptic|Anti-Hero|Real Robot|Female Protagonist|Urban|Politics|Kuudere|Male Protagonist|Nekomimi|Nudity|Disability|Female Harem,Theme-Fantasy|Theme-Other|Setting-Time|Theme-Other|Setting-Universe|Cast-Main Cast|Theme-Sci-Fi-Mecha|Cast-Main Cast|Setting-Scene|Theme-Other|Cast-Traits|Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Romance,Production I.G
