id,title_english,title_romaji,title_native,format,status,episodes,season,season_year,average_score,mean_score,popularity,favourites,genres,tags,tag_categories,main_studio
264,Hajime no Ippo: The Fighting! - Champion Road,Hajime no Ippo: Champion Road,はじめの一歩 -Champion Road-,SPECIAL,FINISHED,1,SPRING,2003,80,80,32454,394,Comedy|Sports,Boxing|Martial Arts|Shounen|Male Protagonist|Coming of Age,Theme-Game-Sport|Theme-Action|Demographic|Cast-Main Cast|Theme-Drama,MADHOUSE
138,,HUNTER×HUNTER: Greed Island,HUNTER×HUNTER: Greed Island,OVA,FINISHED,8,WINTER,2003,79,79,32453,368,Action|Adventure|Fantasy,Super Power|Card Battle|Shounen|Male Protagonist|Cultivation|Death Game|Augmented Reality|Video Games|Shapeshifting|Battle Royale|Primarily Child Cast|Kuudere,Theme-Fantasy|Theme-Game-Card & Board Game|Demographic|Cast-Main Cast|Theme-Fantasy|Theme-Other|Setting-Universe|Theme-Game|Theme-Fantasy|Theme-Action|Cast-Main Cast|Cast-Traits,Nippon Animation
101609,Conception,CONCEPTION,コンセプション,TV,FINISHED,12,FALL,2018,39,39,32426,266,Action|Adventure|Fantasy|Romance,Female Harem|Isekai|Heterosexual|Incest|Primarily Female Cast|Parody|Primarily Child Cast|Meta|Animals|Monster Girl|Male Protagonist|Boys' Love,Theme-Romance|Theme-Fantasy|Theme-Romance|Sexual Content|Cast-Main Cast|Theme-Comedy|Cast-Main Cast|Theme-Other|Theme-Other|Cast-Traits|Cast-Main Cast|Theme-Romance,GONZO
19363,Silver Spoon Season 2,Gin no Saji 2,銀の匙 2,TV,FINISHED,11,WINTER,2014,81,81,32414,547,Comedy|Drama|Slice of Life,School|Rural|Animals|Coming of Age|Food|Agriculture|Male Protagonist|Educational|School Club|Primarily Teen Cast|Environmental|Shounen|Ojou-sama|Chibi|Baseball,Setting-Scene|Setting-Scene|Theme-Other|Theme-Drama|Theme-Arts|Theme-Slice of Life|Cast-Main Cast|Theme-Other|Setting-Scene|Cast-Main Cast|Theme-Other|Demographic|Cast-Traits|Theme-Other|Theme-Game-Sport,A-1 Pictures
899,Dragon Ball Z: The Return of Cooler,Dragon Ball Z: Gekitotsu!! 100-oku Power no Senshi-tachi,ドラゴンボールZ 激突!!100億パワーの戦士たち,MOVIE,FINISHED,1,SPRING,1992,64,64,32379,264,Action|Adventure|Sci-Fi,Martial Arts|Super Power|Shounen|Aliens|Henshin|Male Protagonist|Cyborg|Robots,Theme-Action|Theme-Fantasy|Demographic|Cast-Traits|Theme-Fantasy|Cast-Main Cast|Cast-Traits|Cast-Traits,Toei Animation
19021,"Love, Chunibyo & Other Delusions: Rikka Version",Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,小鳥遊六花・改 ~劇場版 中二病でも恋がしたい!~,MOVIE,FINISHED,1,FALL,2013,72,72,32346,335,Comedy|Drama|Romance|Slice of Life,School|Chuunibyou|Primarily Female Cast|Female Protagonist|Male Protagonist|Coming of Age,Setting-Scene|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Drama,Kyoto Animation
15117,The World God Only Knows: Tenri Arc,Kami nomi zo Shiru Sekai: Tenri-hen,神のみぞ知るセカイ 天理篇,OVA,FINISHED,2,FALL,2012,74,75,32345,220,Comedy|Romance|Supernatural,Gods|Primarily Female Cast|Male Protagonist|Video Games|Anti-Hero|Demons|Tanned Skin|Dissociative Identities|Urban Fantasy|Shounen|Kuudere|Heterosexual|Slapstick|Female Harem|Primarily Teen Cast|Ghost,Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Game|Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Traits|Setting-Universe|Demographic|Cast-Traits|Theme-Romance|Theme-Comedy|Theme-Romance|Cast-Main Cast|Cast-Traits,Manglobe
67,Basilisk,Basilisk: Kouga Ninpouchou,バジリスク 甲賀忍法帖,TV,FINISHED,24,SPRING,2005,71,72,32284,469,Action|Adventure|Drama|Romance,Ninja|Seinen|Historical|Primarily Adult Cast|Martial Arts|Super Power|Tragedy|Swordplay|Heterosexual|Body Horror|Gore|Rape|Nudity,Cast-Traits|Demographic|Setting-Time|Cast-Main Cast|Theme-Action|Theme-Fantasy|Theme-Drama|Theme-Action|Theme-Romance|Theme-Other|Theme-Other|Sexual Content|Cast-Traits,GONZO
464,One Piece: Baron Omatsuri and the Secret Island,ONE PIECE THE MOVIE: Omatsuri Danshaku to Himitsu no Shima,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,MOVIE,FINISHED,1,SPRING,2005,78,78,32230,897,Adventure|Comedy|Fantasy,Pirates|Ensemble Cast|Male Protagonist|Revenge|Shounen|Tragedy|Super Power|Anthropomorphism|Archery|Body Horror|Zombie|Philosophy|Family Life,Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Drama|Demographic|Theme-Drama|Theme-Fantasy|Cast-Traits|Theme-Action|Theme-Other|Cast-Traits|Theme-Other|Theme-Slice of Life,
10798,UN-GO,UN-GO,UN-GO アン ゴ,TV,FINISHED,11,FALL,2011,70,70,32229,271,Drama|Mystery|Psychological|Sci-Fi|Supernatural,Detective|Dystopian|Urban|Monster Boy|Work|Urban Fantasy|Guns|Shapeshifting|Police|Military|War|Crime|Terrorism|Politics|Artificial Intelligence|Post-Apocalyptic|Male Protagonist|Satire|Primarily Adult Cast|Monster Girl|Conspiracy|Super Power|Robots|Gods|Gender Bending|Prison|Ojou-sama|Idol|Writing|Suicide|Found Family|Cyberpunk|Episodic,Cast-Traits|Setting-Time|Setting-Scene|Cast-Traits|Setting-Scene|Setting-Universe|Theme-Action|Theme-Fantasy|Theme-Other-Organisations|Theme-Other-Organisations|Theme-Other|Theme-Other|Theme-Other|Theme-Other|Cast-Traits|Setting-Universe|Cast-Main Cast|Theme-Comedy|Cast-Main Cast|Cast-Traits|Theme-Drama|Theme-Fantasy|Cast-Traits|Cast-Traits|Theme-Other|Setting-Scene|Cast-Traits|Cast-Traits|Theme-Arts|Theme-Drama|Theme-Other|Theme-Sci-Fi|Technical,bones
143327,MF GHOST,MF Ghost,MFゴースト,TV,FINISHED,12,FALL,2023,74,74,32221,804,Sports,Cars|Seinen|Heterosexual|Primarily Male Cast|CGI|Male Protagonist|Primarily Adult Cast|Love Triangle|School|Detective,Theme-Other-Vehicle|Demographic|Theme-Romance|Cast-Main Cast|Technical|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Setting-Scene|Cast-Traits,Felix Film
118103,The Vampire Dies in No Time,Kyuuketsuki Sugu Shinu,吸血鬼すぐ死ぬ,TV,FINISHED,12,FALL,2021,70,70,32218,616,Comedy|Supernatural,Episodic|Vampire|Slapstick|Surreal Comedy|Primarily Adult Cast|Urban Fantasy|Ensemble Cast|Male Protagonist|Urban|Animals|Police|Parody|Shounen|Video Games|Nun,Technical|Cast-Traits|Theme-Comedy|Theme-Comedy|Cast-Main Cast|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Theme-Other|Theme-Other-Organisations|Theme-Comedy|Demographic|Theme-Game|Cast-Traits,MADHOUSE
190704,Mistress Kanan is Devilishly Easy,Kanan-sama wa Akumade Choroi,カナン様はあくまでチョロい,TV,RELEASING,12,SPRING,2026,68,68,32216,413,Comedy|Ecchi|Fantasy|Romance,Demons|Tsundere|Heterosexual|Large Breasts|School|Male Protagonist|Female Protagonist|Slapstick|Shounen|Yandere|Angels|Episodic|Nudity|Female Harem|Primarily Female Cast|Primarily Teen Cast|Yuri|Love Triangle|Urban|Ojou-sama|Urban Fantasy|Meta|LGBTQ+ Themes|Gyaru,Cast-Traits|Cast-Traits|Theme-Romance|Sexual Content|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Theme-Comedy|Demographic|Cast-Traits|Cast-Traits|Technical|Cast-Traits|Theme-Romance|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Theme-Romance|Setting-Scene|Cast-Traits|Setting-Universe|Theme-Other|Theme-Other|Cast-Traits,Studio KAI
111852,Date A Bullet: Dead or Bullet & Nightmare or Queen,Date A Bullet: Dead or Bullet,デート・ア・バレット デッド・オア・バレット,MOVIE,FINISHED,1,SUMMER,2020,73,74,32205,599,Sci-Fi,Battle Royale|Female Protagonist|Primarily Female Cast|Death Game|Time Manipulation|Urban Fantasy|Isekai,Theme-Action|Cast-Main Cast|Cast-Main Cast|Theme-Other|Theme-Sci-Fi|Setting-Universe|Theme-Fantasy,GEEKTOYS
12893,Daily Lives of High School Boys Specials,Danshi Koukousei no Nichijou Specials,男子高校生の日常,SPECIAL,FINISHED,6,SPRING,2012,76,76,32200,248,Comedy|Slice of Life,School|Shounen|Primarily Male Cast|Slapstick|Male Protagonist|Cute Boys Doing Cute Things,Setting-Scene|Demographic|Cast-Main Cast|Theme-Comedy|Cast-Main Cast|Theme-Slice of Life,
190143,Agents of the Four Seasons: Dance of Spring,Shunkashuutou Daikousha: Haru no Mai,春夏秋冬代行者 春の舞,TV,RELEASING,14,SPRING,2026,75,76,32176,448,Drama|Fantasy|Romance,Urban Fantasy|Environmental|Mythology|Age Gap|Ensemble Cast|Rehabilitation|Swordplay|Disability|Shoujo|Heterosexual|Gods|Dissociative Identities|Tragedy|Super Power|Politics|Torture|Primarily Adult Cast|Crime|Twins,Setting-Universe|Theme-Other|Theme-Fantasy|Theme-Romance|Cast-Main Cast|Theme-Drama|Theme-Action|Cast-Traits|Demographic|Theme-Romance|Cast-Traits|Cast-Traits|Theme-Drama|Theme-Fantasy|Theme-Other|Theme-Other|Cast-Main Cast|Theme-Other|Cast-Traits,WIT STUDIO
185213,Mobile Suit Gundam GQuuuuuuX,Kidou Senshi Gundam GQuuuuuuX,機動戦士Gundam GQuuuuuuX,TV,FINISHED,12,SPRING,2025,68,68,32161,675,Action|Drama|Mecha|Sci-Fi,Space|Female Protagonist|Alternate Universe|Real Robot|Conspiracy|Heterosexual|Cyberpunk|Robots|Guns|Space Opera|Super Robot|Fugitive|Tragedy|Love Triangle|Politics|CGI|Achronological Order|Meta|Espionage|Isekai|Military|Swordplay|Class Struggle|Ensemble Cast|LGBTQ+ Themes,Setting-Universe|Cast-Main Cast|Setting-Universe|Theme-Sci-Fi-Mecha|Theme-Drama|Theme-Romance|Theme-Sci-Fi|Cast-Traits|Theme-Action|Theme-Sci-Fi|Theme-Sci-Fi-Mecha|Theme-Action|Theme-Drama|Theme-Romance|Theme-Other|Technical|Setting-Time|Theme-Other|Theme-Action|Theme-Fantasy|Theme-Other-Organisations|Theme-Action|Theme-Drama|Cast-Main Cast|Theme-Other,Studio Khara
902,Dragon Ball Z: Bojack Unbound,Dragon Ball Z: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,ドラゴンボールZ 銀河ギリギリ!! ぶっちぎりの凄い奴,MOVIE,FINISHED,1,SUMMER,1993,68,68,32125,310,Action|Adventure|Sci-Fi,Super Power|Martial Arts|Shounen|Aliens|Male Protagonist|Henshin|Gods,Theme-Fantasy|Theme-Action|Demographic|Cast-Traits|Cast-Main Cast|Theme-Fantasy|Cast-Traits,Toei Animation
97881,Cardcaptor Sakura: Clear Card,Cardcaptor Sakura: Clear Card-hen,カードキャプターさくら クリアカード編,TV,FINISHED,22,WINTER,2018,75,75,32123,774,Adventure|Comedy|Fantasy|Mahou Shoujo|Romance,Female Protagonist|Urban Fantasy|Shoujo|Magic|School|Primarily Teen Cast|Henshin|Coming of Age|Food|Bisexual|Time Manipulation|Heterosexual|LGBTQ+ Themes|Primarily Female Cast|Dissociative Identities|Cheerleading|Kemonomimi,Cast-Main Cast|Setting-Universe|Demographic|Theme-Fantasy|Setting-Scene|Cast-Main Cast|Theme-Fantasy|Theme-Drama|Theme-Arts|Cast-Traits|Theme-Sci-Fi|Theme-Romance|Theme-Other|Cast-Main Cast|Cast-Traits|Theme-Game-Sport|Cast-Traits,MADHOUSE
155838,New Saga,Tsuyokute New Saga,強くてニューサーガ,TV,FINISHED,12,SUMMER,2025,65,65,32113,446,Adventure|Fantasy,Time Manipulation|Female Harem|Male Protagonist|Age Regression|Swordplay|Demons|Dragons|Heterosexual|Magic|Elf|Travel|Femboy,Theme-Sci-Fi|Theme-Romance|Cast-Main Cast|Cast-Traits|Theme-Action|Cast-Traits|Cast-Traits|Theme-Romance|Theme-Fantasy|Cast-Traits|Theme-Other|Cast-Traits,Sotsu
167087,Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!,30-sai made Doutei da to Mahou Tsukai ni Nareru Rashii,30歳まで童貞だと魔法使いになれるらしい,TV,FINISHED,12,WINTER,2024,76,76,32073,1032,Comedy|Romance|Slice of Life|Supernatural,Boys' Love|Male Protagonist|Super Power|Work|LGBTQ+ Themes|Office|Cute Boys Doing Cute Things|Primarily Adult Cast|Primarily Male Cast|Bisexual|Magic|Urban|Urban Fantasy|Shoujo|Marriage|Dancing|Age Gap|Travel|Chibi|Fitness|Writing|Tsundere|Cohabitation|Unrequited Love|Office Lady|Delinquents|Motorcycles,Theme-Romance|Cast-Main Cast|Theme-Fantasy|Setting-Scene|Theme-Other|Setting-Scene|Theme-Slice of Life|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Fantasy|Setting-Scene|Setting-Universe|Demographic|Theme-Other|Theme-Arts-Music|Theme-Romance|Theme-Other|Theme-Other|Theme-Game-Sport|Theme-Arts|Cast-Traits|Theme-Romance|Theme-Romance|Cast-Traits|Cast-Traits|Theme-Other-Vehicle,Satelight
1120,Pokémon Heroes,Pocket Monsters: Mizu no Miyako no Mamorigami Latias to Latios,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,MOVIE,FINISHED,1,SUMMER,2002,70,70,32046,332,Action|Adventure|Comedy|Drama|Fantasy,Animals|Kids|Ships|Proxy Battle|Creature Taming|Urban|CGI|Primarily Child Cast|Urban Fantasy|Drawing|Love Triangle|Kaiju|Dinosaurs,Theme-Other|Demographic|Theme-Other-Vehicle|Theme-Other|Theme-Other|Setting-Scene|Technical|Cast-Main Cast|Setting-Universe|Theme-Arts|Theme-Romance|Theme-Fantasy|Cast-Traits,OLM
132806,Restaurant to Another World 2,Isekai Shokudou 2,異世界食堂２,TV,FINISHED,12,FALL,2021,76,76,31994,551,Fantasy|Slice of Life,Restaurant|Food|Isekai|Episodic|Work|Monster Girl|Elf|Fairy|Dragons|Urban Fantasy|Anthropomorphism|Mermaid|Monster Boy|Tomboy|Demons|Heterosexual|Vampire,Setting-Scene|Theme-Arts|Theme-Fantasy|Technical|Setting-Scene|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Setting-Universe|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Romance|Cast-Traits,OLM
113970,Love Live! Nijigasaki High School Idol Club,Love Live! Nijigasaki Gakuen School Idol Doukoukai,ラブライブ！虹ヶ咲学園スクールアイドル同好会,TV,FINISHED,13,FALL,2020,73,74,31944,968,Music|Slice of Life,Idol|School Club|Primarily Female Cast|Female Protagonist|Ensemble Cast|Dancing|School|Cute Girls Doing Cute Things|Primarily Teen Cast|Kuudere|Yuri|Episodic|CGI|Urban,Cast-Traits|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Arts-Music|Setting-Scene|Theme-Slice of Life|Cast-Main Cast|Cast-Traits|Theme-Romance|Technical|Technical|Setting-Scene,Sunrise
904,Dragon Ball Z: Bio-Broly,Dragon Ball Z: Super Senshi Gekiha!! Katsu no wa Ore da,ドラゴンボールＺ 超戦士撃破!!勝のはオレだ,MOVIE,FINISHED,1,SUMMER,1994,52,52,31924,194,Action|Adventure|Sci-Fi,Shounen|Super Power|Aliens|Male Protagonist|Martial Arts|Henshin,Demographic|Theme-Fantasy|Cast-Traits|Cast-Main Cast|Theme-Action|Theme-Fantasy,Toei Animation
21578,DAYS,DAYS,DAYS,TV,FINISHED,24,SUMMER,2016,67,67,31898,428,Comedy|Drama|Sports,Football|School|Shounen|Primarily Male Cast|School Club|Coming of Age|LGBTQ+ Themes|Bullying|Disability,Theme-Game-Sport|Setting-Scene|Demographic|Cast-Main Cast|Setting-Scene|Theme-Drama|Theme-Other|Theme-Drama|Cast-Traits,MAPPA
20677,,DRAMAtical Murder,ドラマティカル マーダー,TV,FINISHED,12,SUMMER,2014,55,55,31892,351,Action|Drama|Mystery|Psychological|Sci-Fi,LGBTQ+ Themes|Primarily Male Cast|Video Games|Male Protagonist|Boys' Love|Artificial Intelligence|Gangs|Urban|Robots|Primarily Adult Cast|Bisexual|Real Robot|Super Power|Gore|Cyberpunk,Theme-Other|Cast-Main Cast|Theme-Game|Cast-Main Cast|Theme-Romance|Cast-Traits|Theme-Other-Organisations|Setting-Scene|Cast-Traits|Cast-Main Cast|Cast-Traits|Theme-Sci-Fi-Mecha|Theme-Fantasy|Theme-Other|Theme-Sci-Fi,NAZ
101970,Show Me Your Panties While You Give Me That Disgusted Look!,Iya na Kao sare nagara Opantsu Misete Moraitai,嫌な顔されながらおパンツ見せてもらいたい,OVA,FINISHED,6,SUMMER,2018,53,53,31880,403,Ecchi,Primarily Female Cast|POV|Episodic|Masochism|Maids|Nun|Shrine Maiden|Idol|School,Cast-Main Cast|Technical|Technical|Sexual Content|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Setting-Scene,UWAN Pictures
17827,A Good Librarian Like a Good Shepherd,Daitoshokan no Hitsujikai,大図書館の羊飼い,TV,FINISHED,12,FALL,2014,65,65,31866,286,Comedy|Romance,School|Female Harem|School Club|Heterosexual|Male Protagonist|Super Power|Female Protagonist|Nudity|Angels|Incest|Crossdressing|Musical Theater|Cosplay|Love Triangle|Primarily Teen Cast|Urban Fantasy,Setting-Scene|Theme-Romance|Setting-Scene|Theme-Romance|Cast-Main Cast|Theme-Fantasy|Cast-Main Cast|Cast-Traits|Cast-Traits|Sexual Content|Cast-Traits|Theme-Arts-Music|Cast-Traits|Theme-Romance|Cast-Main Cast|Setting-Universe,Hoods Entertainment
20710,DENKI-GAI,Denki-Gai no Honya-san,デンキ街の本屋さん,TV,FINISHED,12,FALL,2014,69,69,31846,241,Comedy|Slice of Life,Work|Otaku Culture|Primarily Adult Cast|Seinen|Ensemble Cast|Urban|Love Triangle|Heterosexual|Drawing|Zombie,Setting-Scene|Theme-Other|Cast-Main Cast|Demographic|Cast-Main Cast|Setting-Scene|Theme-Romance|Theme-Romance|Theme-Arts|Cast-Traits,Shin-Ei Animation
21742,Katsugeki TOUKEN RANBU,Katsugeki Touken Ranbu,活撃　刀剣乱舞,TV,FINISHED,13,SUMMER,2017,63,63,31773,315,Action|Drama|Fantasy,Samurai|Historical|Swordplay|Time Manipulation|Primarily Male Cast|Ensemble Cast|CGI,Cast-Traits|Setting-Time|Theme-Action|Theme-Sci-Fi|Cast-Main Cast|Cast-Main Cast|Technical,ufotable
174,Tenjho Tenge,Tenjou Tenge,天上天下,TV,FINISHED,24,SPRING,2004,64,64,31758,313,Action|Drama|Ecchi,Martial Arts|School|Delinquents|Male Protagonist|Tragedy|Time Skip|Love Triangle|Super Power|School Club|Seinen|Cars|Gore,Theme-Action|Setting-Scene|Cast-Traits|Cast-Main Cast|Theme-Drama|Setting-Time|Theme-Romance|Theme-Fantasy|Setting-Scene|Demographic|Theme-Other-Vehicle|Theme-Other,MADHOUSE
21126,Chaos;Child,ChäoS;Child,カオスチャイルド,TV,FINISHED,13,WINTER,2017,59,59,31689,216,Horror|Mystery|Psychological|Sci-Fi|Supernatural,Male Protagonist|Urban Fantasy|Super Power|Adoption|Denpa|Gore|Chuunibyou|Tragedy|School Club|Memory Manipulation|Primarily Teen Cast|Conspiracy|Gods|Urban|School|Kuudere|Otaku Culture,Cast-Main Cast|Setting-Universe|Theme-Fantasy|Theme-Other|Theme-Other|Theme-Other|Cast-Traits|Theme-Drama|Setting-Scene|Theme-Other|Cast-Main Cast|Theme-Drama|Cast-Traits|Setting-Scene|Setting-Scene|Cast-Traits|Theme-Other,SILVER LINK.
169927,"Studio Apartment, Good Lighting, Angel Included","One Room, Hi Atari Futsuu, Tenshi Tsuki.",ワンルーム、日当たり普通、天使つき。,TV,FINISHED,12,SPRING,2024,68,69,31681,614,Comedy|Romance|Slice of Life|Supernatural,Female Harem|Angels|Shounen|Male Protagonist|Heterosexual|Cute Girls Doing Cute Things|Vampire|Iyashikei|Chuunibyou|School|Mythology,Theme-Romance|Cast-Traits|Demographic|Cast-Main Cast|Theme-Romance|Theme-Slice of Life|Cast-Traits|Theme-Slice of Life|Cast-Traits|Setting-Scene|Theme-Fantasy,Okuruto Noboru
4999,Samurai Harem,Asu no Yoichi!,明日のよいち！,TV,FINISHED,12,WINTER,2009,62,62,31642,239,Comedy|Ecchi|Romance,Female Harem|Shounen|Martial Arts|Male Protagonist|Heterosexual|Samurai|Cohabitation|Tsundere|Achromatic|School|Primarily Female Cast|Primarily Teen Cast|Bowling,Theme-Romance|Demographic|Theme-Action|Cast-Main Cast|Theme-Romance|Cast-Traits|Theme-Romance|Cast-Traits|Technical|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Theme-Game-Sport,AIC
967,Fist of the North Star,Hokuto no Ken,北斗の拳,TV,FINISHED,109,FALL,1984,76,76,31641,830,Action|Drama|Sci-Fi,Martial Arts|Post-Apocalyptic|Tragedy|Super Power|Male Protagonist|Primarily Adult Cast|Shounen|Heterosexual|Gangs|Cultivation|Gore|Revenge|Henshin|Motorcycles|Desert|Torture|Astronomy|Archery|Bar|Cannibalism|Nudity,Theme-Action|Setting-Universe|Theme-Drama|Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Demographic|Theme-Romance|Theme-Other-Organisations|Theme-Fantasy|Theme-Other|Theme-Drama|Theme-Fantasy|Theme-Other-Vehicle|Setting-Scene|Theme-Other|Theme-Other|Theme-Action|Setting-Scene|Theme-Other|Cast-Traits,Toei Animation
16005,Unlimited Psychic Squad,Zettai Karen Children: THE UNLIMITED - Hyoubu Kyousuke,絶対可憐チルドレン THE UNLIMITED 兵部京介,TV,FINISHED,12,WINTER,2013,72,72,31618,281,Action|Sci-Fi,Super Power|Anti-Hero|Mafia|Espionage|Class Struggle|Revenge|Fugitive|Male Protagonist|Found Family|Ships|Henshin|Military|War|Aviation,Theme-Fantasy|Cast-Main Cast|Theme-Other-Organisations|Theme-Action|Theme-Drama|Theme-Drama|Theme-Action|Cast-Main Cast|Theme-Other|Theme-Other-Vehicle|Theme-Fantasy|Theme-Other-Organisations|Theme-Other|Theme-Other-Vehicle,Manglobe
98502,Miss Kobayashi's Dragon Something,Kobayashi-san Chi no ○○ Dragon,小林さんちの○○ドラゴン,SPECIAL,FINISHED,7,SPRING,2017,70,70,31585,254,Comedy|Fantasy|Slice of Life,Dragons|Chibi|Maids|Female Protagonist|Cute Girls Doing Cute Things|Primarily Female Cast|Monster Girl|Seinen|Isekai,Cast-Traits|Theme-Other|Cast-Traits|Cast-Main Cast|Theme-Slice of Life|Cast-Main Cast|Cast-Traits|Demographic|Theme-Fantasy,Kyoto Animation
687,Tokyo Mew Mew,Tokyo Mew Mew,東京ミュウミュウ,TV,FINISHED,52,SPRING,2002,69,70,31581,943,Adventure|Comedy|Fantasy|Mahou Shoujo|Romance|Sci-Fi,Henshin|Female Protagonist|Primarily Female Cast|Kemonomimi|Environmental|Aliens|Shoujo|Magic|Animals|Love Triangle|Nekomimi|Maids|Primarily Teen Cast|Heterosexual|Cute Girls Doing Cute Things|Kuudere|School|Yandere|Tsundere|Restaurant|Archery|Acrobatics,Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Other|Cast-Traits|Demographic|Theme-Fantasy|Theme-Other|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Main Cast|Theme-Romance|Theme-Slice of Life|Cast-Traits|Setting-Scene|Cast-Traits|Cast-Traits|Setting-Scene|Theme-Action|Theme-Game-Sport,Studio Pierrot
101811,Code Geass: Lelouch of the Rebellion I - Initiation,Code Geass: Hangyaku no Lelouch I - Koudou,コードギアス 反逆のルルーシュⅠ 興道,MOVIE,FINISHED,1,FALL,2017,76,77,31556,315,Action|Drama|Mecha|Sci-Fi|Thriller,Military|Revenge|Super Power|Ensemble Cast|Real Robot|Class Struggle|Male Protagonist|Anti-Hero|Female Harem|Dystopian|Kuudere|Yuri,Theme-Other-Organisations|Theme-Drama|Theme-Fantasy|Cast-Main Cast|Theme-Sci-Fi-Mecha|Theme-Drama|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Setting-Time|Cast-Traits|Theme-Romance,Sunrise
101350,pet,pet,pet,TV,FINISHED,13,WINTER,2020,60,60,31523,281,Drama|Psychological|Supernatural,Memory Manipulation|Primarily Adult Cast|Super Power|Gangs|Seinen|Tragedy|Triads|Disability|Primarily Male Cast|Mafia|Urban|Dissociative Identities|Urban Fantasy|Anti-Hero|Male Protagonist|Language Barrier|Nudity|Slavery|Revenge|Rehabilitation|Terrorism|Foreign|Crossdressing|LGBTQ+ Themes,Theme-Other|Cast-Main Cast|Theme-Fantasy|Theme-Other-Organisations|Demographic|Theme-Drama|Theme-Other-Organisations|Cast-Traits|Cast-Main Cast|Theme-Other-Organisations|Setting-Scene|Cast-Traits|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Theme-Other|Cast-Traits|Theme-Other|Theme-Drama|Theme-Drama|Theme-Other|Setting-Scene|Cast-Traits|Theme-Other,Geno Studio
896,Dragon Ball Z: The Tree of Might,Dragon Ball Z: Chikyuu Marugoto Chou Kessen,ドラゴンボールＺ 地球まるごと超決戦,MOVIE,FINISHED,1,SUMMER,1990,63,63,31522,227,Action|Adventure|Sci-Fi,Shounen|Super Power|Aliens|Martial Arts|Male Protagonist|Dragons,Demographic|Theme-Fantasy|Cast-Traits|Theme-Action|Cast-Main Cast|Cast-Traits,Toei Animation
9107,Pokémon: Black & White,Pocket Monsters Best Wishes!,ポケットモンスターベストウイッシュ,TV,FINISHED,84,FALL,2010,62,63,31471,296,Action|Adventure|Comedy|Fantasy,Primarily Child Cast|Episodic|Male Protagonist|Kids|Female Protagonist|Dragons|Animals|Slapstick|Proxy Battle|Creature Taming|Outdoor Activities,Cast-Main Cast|Technical|Cast-Main Cast|Demographic|Cast-Main Cast|Cast-Traits|Theme-Other|Theme-Comedy|Theme-Other|Theme-Other|Setting-Scene,OLM
104382,PSYCHO-PASS: Sinners of the System 2 - First Guardian,PSYCHO-PASS Sinners of the System Case 2: First Guardian,PSYCHO-PASS サイコパス Sinners of the System Case.2 - First Guardian,MOVIE,FINISHED,1,WINTER,2019,73,73,31461,255,Action|Psychological|Sci-Fi|Thriller,Police|Cyberpunk|Guns|Military|Primarily Adult Cast|Conspiracy|Revenge|Gore|Tragedy|Detective|Aviation|Tanks,Theme-Other-Organisations|Theme-Sci-Fi|Theme-Action|Theme-Other-Organisations|Cast-Main Cast|Theme-Drama|Theme-Drama|Theme-Other|Theme-Drama|Cast-Traits|Theme-Other-Vehicle|Theme-Other-Vehicle,Production I.G
113917,PSYCHO-PASS 3: First Inspector,PSYCHO-PASS 3: FIRST INSPECTOR,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,ONA,FINISHED,3,SPRING,2020,77,77,31451,369,Action|Psychological|Sci-Fi|Thriller,Police|Crime|Cyberpunk|Dystopian|Detective|Artificial Intelligence|Philosophy|Politics|Guns|Memory Manipulation,Theme-Other-Organisations|Theme-Other|Theme-Sci-Fi|Setting-Time|Cast-Traits|Cast-Traits|Theme-Other|Theme-Other|Theme-Action|Theme-Other,Production I.G
